,tweets,timestamp,type,title
600,تجزیہمحسن گورایہ وفاقی حکومت نے پنجاب کے انتظامی معاملات کو بہتر بنانے کیلئے پاکستان ایڈمنسٹریٹو سروس کے سب سے بہترین افسر میجر اعظم سلیمان کو چیف سیکرٹری تعینات کر دیا ہے,Thu May 26 16:53:04 +0000 2022,Tweet,Unkown User
601,تجزیہ ایثار راناوزیر اعظم کے معاون خصوصی یوسف بیگ مرزا کا استعفی خاصا معنی خیز ہےحکومت کو میڈیا کے پلیٹ فارم پہ بے شمار چیلنجز کا سامنا ہے ایسے میں اگر بیگ صاحب استعفی دیتے ہیں تو کئی سوال پیدا ہوتے ہیں,Thu May 26 16:53:04 +0000 2022,Tweet,Unkown User
602,تجزیہایثار رانا یہ دھرنا کسی لحاظ سے سیاسی نہیں,Thu May 26 16:53:04 +0000 2022,Tweet,Unkown User
603,تجزیہمحسن گورایہ آزادی مارچ لاہور سے پرامن طور پر اسلام آباد کیلئے روانہ ہو چکا ہے,Thu May 26 16:53:04 +0000 2022,Tweet,Unkown User
604,تجزیہایثار رانامجھے کہنے دیجئے ہم سب کشمیریوں کے قاتل ہیں,Thu May 26 16:53:04 +0000 2022,Tweet,Unkown User
605,تجزیہ ایثار رانا اونٹ ایک حملے میں مارا نہیں جاتا,Thu May 26 16:53:04 +0000 2022,Tweet,Unkown User
606,تجزیہ,Thu May 26 16:53:04 +0000 2022,Tweet,Unkown User
607,تجزیہ,Thu May 26 16:53:04 +0000 2022,Tweet,Unkown User
608,تجزیہ محسن گورایہ مولانا فضل الرحمن کا آزادی مارچ ہونے جا رہا ہے مگر ابھی تک اس کے بہت سارے معاملات ایک معمہ ہیں,Thu May 26 16:53:04 +0000 2022,Tweet,Unkown User
609,تجزیہ,Thu May 26 16:53:04 +0000 2022,Tweet,Unkown User
610,تجزیہ قدرت اللہ چودھری بھارت میں مسلمانوں اور دوسرے غیر ہندوؤں کو ہندو بنانے کی تحریکیں تو ہمیشہ چلتی رہتی ہیں اور ان دنوں بھی گھر واپسی کے نام پر ایک تحریک چل رہی ہے جس کا مقصد مسلمانوں کو ہندو بنانا ہے انتہا پسند ہندوؤں کا دعوی ہے کہ ہندوستان میں جتنے بھی مسلمان ہیں ان کے آباؤ اجداد سب پہلے ہندو تھے اس لئے انہیں اپنے اصل مذہب کی,Thu May 26 16:53:04 +0000 2022,Tweet,Unkown User
611,تجزیہ,Thu May 26 16:53:04 +0000 2022,Tweet,Unkown User
612,تجزیہ قدرت اللہ چودھری اکتوبر کا دن دس سال تک بڑی آن بان اور شان سے منایا جاتا رہا یہ جنرل ایوب خان کے انقلاب کی یاد دلاتا تھا اور نام بھی اس کا یوم انقلاب رکھا گیا,Thu May 26 16:53:04 +0000 2022,Tweet,Unkown User
613,تجزیہایثار رانا مولانا فضل الرحمان عمران خان کو تو بعد میں نقصان پہنچائیں گے لیکن انہوں نے مسلم لیگ ن میں تفریق واضح کردی ہے,Thu May 26 16:53:04 +0000 2022,Tweet,Unkown User
614,تجزیہ قدرت اللہ چودھری مولانا فضل الرحمن کے آزادی مارچ کے تناظر میں چمن دھماکے میں مولانا محمد حنیف کی شہادت نے بہت سے سوالات اٹھا دئے ہیں پہلا اور اہم سوال تو یہی ہے کہ کیا انہیں نشانہ بنا کر شہید کیا گیا کیونکہ جس موٹر سائیکل میں بم نصب تھا وہ ان کے دفتر کے باہر کھڑی کی گئی تھی دوسرا اہم سوال یہ ہے کہ کیا دھماکہ کرنے والے مولانا,Thu May 26 16:53:04 +0000 2022,Tweet,Unkown User
615,کوہاٹ کے شیخان اور درہ آدم خیل کے شیراکی قبائل کے درمیان زمین کا تنازع اس وقت نیا موڑ اختیار کر گیا جب شیخان قبیلے نے منگل کی رات شیراکی قبیلے کی جانب سے اپنے لوگوں پر مبینہ حملے اور اغوا کے خلاف پولیو کے قطرے پلانے کے بائیکاٹ کا اعلان کیا,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
616,حکومتی وزرا اور ترجمان نے دعوی کیا کہ سابق وزیر اعظم عمران خان ملک میں انتشار پھیلانے کے بعد فرار ہو گئے,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
617,حکومت نے گھی کوکنگ آئل کی قیمتوں میں اضافہ کر دیا ہے,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
618,وزیر اعظم شہباز شریف نے پاکستان تحریک انصاف پی ٹی آئی کے لانگ مارچ کے دوران امن و امان قائم رکھنے پر قانون نافذ کرنے والے اداروں کو خراج تحسین پیش کیا ہے,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
619,قومی اسمبلی نے نیب قوانین میں ترامیم کا بل بھی کثرت رائے سے منظور کر لیا,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
620,وزیراعظم شہباز شریف نے سلمان صوفی کو پرائم منسٹرز سٹرٹیجک ریفارمز کا سربراہ تعینات کیا ہے,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
621,وزیراعلی پنجاب حمزہ شہباز نے کہا ہے کہ موجودہ حکومت اپنی آئینی مدت پوری کرے گی,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
622,منی لانڈرنگ اورلوٹ مارکے ذریعے بیرون ملک جائیدادیں بنائی گئیں بھارت میں زیادہ ان پڑھ ہیں پھربھی ای وی ایم سے الیکشن ہوتا ہے دھاندلی کے خاتمے کیلئے الیکٹرانک ووٹنگ مشین متعارف کرائی تھی ہم نے ڈسکہ جیسے واقعات کو ہمیشہ بند کرنے کیلئے اقدامات کیے تھے رہنما پی ٹی آئی پاکستان تحریک انصاف کے رہنما شاہ محمود قریشی نے کہا ہے کہ یہ چاہتے,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
623,قومی اسمبلی نے آج الیکشن ترمیمی بل کی منظور ی دی جس کا مقصد عام انتخابات میں الیکٹرانک ووٹنگ اور الیکٹرانک ووٹنگ مشینوں کے استعمال سے پہلے ضمنی انتخابات میں اسے تجرباتی طور پر استعمال کرنا ہے,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
624,"بجلی کے صارفین اب اپنی سہولت کے مطابق زیادہ بلوں کو اقساط کی صورت میں ادا نہیں کر سکیں گے
لیسکو نے صارفین کی مشکلات بڑھا دیں بجلی کے بلوں کی اقساط پر پابندی عائد کر دی گئی",Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
625,"سلمان صوفی رضاکارانہ طور پر یہ ذمہ داری سرانجام دیں گے
وزیر اعظم شہباز شریف نے سلمان صوفی کو پرائم منسٹر سٹریٹجک ریفارمز کا سربراہ مقرر کر دیا",Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
626,جگہ ایک ہی ہے مگر ایجنڈا مختلف ہے فتنہ خان اور اس کا جتھہ کل رات یہاں آگ لگا کر بھاگ گیا رہنما ن لیگ مسلم لیگ ن کی نائب صدر مریم نواز نے کہا ہے کہ شہباز شریف نے ایک مثبت قومی سوچ کو فروغ دیا ہے,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
627,ہفتوں کے دوران پچھلے دروازے کھول کر حکومت آئی پاکستان کی معیشتچادر اور چار دیواری کو پامال کردیا گیا یہ ملک کی پہلی کابینہ ہے جہاں منشیات کے کیس میں ملوث شخص بیٹھا ہے وزیراعظم ضمانت پر رہا ہے عمران خان کے پیچھے نہیں بلکہ کروڑ عوام تھی غلامی کے دور کی غلامانہ سوچ ہے لیکن قانون سے اوپر کوئی نہیں ہےاگر این آر او کا راستہ کھولنے کی,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
628,"سیکیورٹی پر ارب الیکٹرانک ووٹنگ کیلئے ارب کروڑ روپے کے اخراجات آئیں گے
الیکشن کمیشن آف پاکستان نے سال کے عام انتخابات میں ممکنہ طور پرآنے والے اخراجات کی تفصیلات جاری کردی ہیں",Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
629,"فی الحال یہ کیس نمٹارہے ہیں کیونکہ راستے کھل چکے ہیں عدالت نے ضروری سمجھا تو کیس بحال کردے گی سیاسی درجہ حرارت زیادہ ہے مداخلت کرنادرست نہیں ہوگا دوران سماعت چیف جسٹس عمر عطابندیال کے ریمارکس
 سپریم کورٹ نے سابق وزیراعظم عمران خان کے خلاف توہین عدالت کی حکومتی درخواست ناقابل سماعت قرار دے کرنمٹاتے ہوئے ابزرویشن دی ہے کہ فی",Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
630,ای وی ایم کے ذریعے ملک بھر میں ایک ہی روز الیکشن کرانا ممکن نہیں ہے تحریک انصاف کی حکومت میں اس قانون میں بہت سی ترمیم کی گئیں ای وی ایم پر الیکشن کمیشن میں بہت سے اعتراضات اٹھائے گئے بہت کم فرق سے اس بل کو قومی اسمبلی سے پاس کروایا گیا وزیر قانون اعظم نذیر تارڑ کا قومی اسمبلی میں اظہار خیال وزیر قانون اعظم نذیر تارڑ نے کہا ہے کہ,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
631,اووسیز ووٹنگ کے حوالے سے سابقہ حکومت کی قانون میں ترامیم کو ختم کر دیا گیا,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
632,بلوچستان کی صوبائی اسمبلی کا ملکی سیاست میں اہم کردار ہونے کے باوجود صوبے میں بار بار وزیر اعلی کی تبدیلی معمول ہے اسکا اندازہ ایسے لگایا جا سکتا ہے کہ سالوں کے دوران وزیر اعلی تبدیل ہوئے اسی طرح سالوں میں قائد ایوان منتخب ہوئے,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
633,"وزیراعظم شہباز شریف کا کروٹ ہائیڈرو پاور پلانٹ کے دورہ کے موقع پر ورکرز اور چینی میڈیا سے خطاب
وزیراعظم شہباز شریف نے کہا ہے کہ کروٹ ہائیڈرو پاور پلانٹ کی تکمیل سے ملک میں توانائی کی قلت پر قابو پانے میں مدد ملے گی دھرنوں نے معیشت کو بے پناہ نقصان پہنچایا اب وقت آ گیا ہے کہ ماضی کی غلطیوں سے سبق سیکھتے ہوئے دھرنوں کا دھڑن تختہ کیا جائے",Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
634,گھنٹوں میں حیدرآباد ڈویژن کے اضلاع میں سے زائد کیسز رپورٹ ہوئےمحکمہ صحت حیدرآباد سمیت سندھ کے دیگر اضلاع میں گرمی کی شدت میں اضافے کے بعد سے ڈائریا کے کیسز میں اضافہ ہوگیا,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
635,صدر پی ٹی آئی سندھ و سابق وفاقی وزیر علی زیدی کے گھر پولیس نے چھاپہ,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
636,حکومت نے سابق وزیراعظم عمران خان کے خلاف توہین عدالت کی درخواست دائر کر دی,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
637,امید ہے مئی سے پہلے معاملات حل ہوجائیں گے آئندہ کچھ دنوں میں مثبت حل نکل آئے گا امید ہے پھر لانگ مارچ کی ضرورت نہیں ہوگی رانا ثنااللہ پر لگے الزامات میں مزید اضافہ ہوگیا راناثنااللہ کا ٹریک ریکارڈ بھی تو اچھا نہیں ہے سابق وزیرداخلہ شیخ رشید کا بیان سابق وزیرداخلہ شیخ رشید نے کہا ہے کہ زمینی حقائق بدلے ہوئے ہیں لوگوں کی,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
638,عمران خان کے الٹی میٹم کے بعد احتجاج ختم کردیا گیا آزادی مارچ کے دوران تحریک انصاف کے کارکنان ریڈ زون میں داخل ہو گئے ڈی چوک میدان جنگ بنا را ملک بھر میں پی ٹی آئی کارکنوں اور پولیس کے درمیان جھڑپیں ہوتی رہیں,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
639,"سپینہ موڑ جو خونی موڑ سے بھی مشہور ہے جہاں ٹریفک کا المناک حادثہ پیش آیا
انڈس ہائی وئے پر سپینہ موڑ کے قریب چارگاڑیوں میں خوفناک تصادم میں خواتین سمیت افراد جاں بحق ہوگئے",Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
640,وفاقی وزیرداخلہ راناثنااللہ نے کہا ہے کہ عمران خان لاکھ لوگ بھی اسلام آباد لے آئیں توالیکشن تاریخ دے دیں گے عمران خان لاکھ تو کیا لاکھ افراد بھی نہیں لاسکتے,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
641,"یہ پہلے بھی خالی ہاتھ واپس لوٹے تھے آج بھی خالی ہاتھ لوٹے ہیں
وفاقی وزیراطلاعات مریم اورنگزیب نے کہا ہے کہ عوام نے عمران خان کی سیاست کو مسترد کردیا یہ پہلے بھی خالی ہاتھ واپس لوٹے تھے آج بھی خالی ہاتھ لوٹے ہیں",Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
642,اسلام آبادسابق وزیر اعظم نے اسلام ٓباد جناح ایوینیو پر خطاب کرتے ہوئے کہا ہے کہ حکومت کو چھ دن کی مہلت دے رہا ہوں اسلمبلیاں تحلیل کریں اور انتخابات کروائیں ورنہ دوبارہ اسلام آباد آجاوں گا,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
643,اسلام آبادپاکستان تحریک انصاف کے مئی کو ہونے والے احتجاجی دھرنے کے لئے حکومت نے فوج کی مدد مانگی ہے,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
644,اسلام آباد خبر نگار خصوصی + نوائے وقت رپورٹ وزیراعظم شہباز شریف نے کہا ہے کہ عمران خان کے پاس مہنگائی کو کنٹرول کرنے اور ترقیاتی منصوبوں کے لئے کوئی وقت نہیں تھا اور اپوزیشن کو دیوار سے لگانے کا بہت وقت تھا,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
645,لاہور نیوز رپورٹر وزیراعلی حمزہ شہباز شریف نے کہا ہے کہ پی ٹی آئی کے مقامی عہدیدار کے گھر سے اسلحہ برآمدگی سے عمران خان اور ان کے حواریوں کے عزائم واضح ہو گئے ہیں,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
646,اسلام آباد لاہور خبرنگار خصوصی+اپنے سٹاف رپورٹر سے +نامہ نگار+ نیوز رپورٹر وزیر داخلہ رانا ثناء اللہ نے عمران خان کی کال مسترد کرنے پر عوام کا شکریہ ادا کیا ہے کہ وہ گھروں میں رہے اور فتنہ مارچ کا حصہ نہیں بنے پنجاب میں کہیں بھی چند سو سے زیادہ لوگ نہیں نکلے عمران کی مقبولیت کا تاثر اپنی موت آپ مر گیا خیبرپی کے کے سرکاری وسائل سے تین سے چار,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
647,اسلام آباد خصوصی نامہ نگار پاکستان کے وزیر خارجہ بلاول بھٹو زرداری نے ڈیووس میں عالمی اقتصادی فورم کے سالانہ اجلاس کے موقع پر اپنے سعودی اور آسٹروی ہم منصبوں سے ملاقات کی جس میں فریقین نے وسیع تر دوطرفہ تعاون بڑھانے کیلئے مل کر کام کرنے کا کہا ہے,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
648,لاہور نیوز رپورٹرنوائے وقت رپورٹ مسلم لیگ ن کی نائب صدر مریم نواز نے عمران خان کے لانگ مارچ میں لاکھ افراد کی شرکت سے متعلق سوال اٹھا دیا,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
649,لاہور نامہ نگار پی ٹی آئی کے لانگ مارچ میں جانے والا پی ٹی آئی کا کارکن اقبال ٹاؤن کا رہائشی سالہ فیصل دریائے راوی پل پر پولیس تصادم اور رکاوٹیں عبور کرتے ہوئے دریا میں گر کر شدید زخمی ہو گیا تھا اور ہسپتال میں دم توڑ گیا ہے,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
650,لاہور خصوصی نامہ نگار پاکستان مسلم لیگ ق کے صدر و سابق وزیراعظم چودھری شجاعت حسین نے کہا ہے کہ ملک کے اندر جو موجودہ حالات ہیں اس طرح کے حالات پہلے کبھی نہیں دیکھے حکومتی طاقتیں اور سیاسی جماعتیں جس طرف جا رہی ہیں اس سے ملک میں افراتفری اور لاقانونیت بڑھے گی ایسی سنگین صورتحال میں پاکستان کے دو بڑے سلامتی کے ضامن ادارے عدلیہ اور فوج جن کا,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
651,جمعیت علما اسلام کے سربراہ مولانا فضل الرحمان نے کہا ہے کہ اسلام آباد میں شرپسند بلوائیوں کے جتھوں نے جو فساد بر پا کیا ہے میں اس کی شدید مذمت کرتا ہوں,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
652,اسلام آبادپی ٹی آئی کا قافلہ عمران خان کی قیادت میں اسلام آباد چوک پہنچ گیا,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
653,کشمیری حریت رہنما یسین ملک کی اہلیہ مشعال ملک نے شوہر کو بھارتی عدالت کی جانب سے عمر قید کی سزا سنائے جانے کے بعد اپنے بیان میں کہا ہے کہ ہم کبھی ہار نہیں مانیں گے اور نہ ہی ہمت ہاریں گے,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
654,پاکستان تحریک انصاف پی ٹی آئی کے چیئرمین اور سابق وزیراعظم عمران خان کی کال پر پنجاب اور خیبر پختونخوا سے تحریک انصاف کے کارکن اسلام آباد کی طرف رواں دواں ہیں اور اس وقت عمران خان کا قافلہ اسلام آباد ٹول پلازہ پر پہنچ چکا ہے,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
655,اسلام آبادپی ٹی آئی کے اسلام آباد مارچ کے پیش نظر حکومت نے جگہ جگہ رکاوٹیں کھڑی کیں ہیں جس کو ہٹا کر پی ٹی آئی کے کارکنان اسلام آباد پہنچنا چاہتے ہیں اور انہی مزاحمتوں کی وجہ سے کارکنان جان سے بھی گئے,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
656,شمالی وزیرستانشمالی وزیرستان میں ایک اور پولیو کا کیس سامنے آگیا ہے,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
657,اسلام آبادسابق وزیر اعظم عمران خان تقریبا دو گھنٹے بعد اسلام آباد ڈی چوک پہنچیں گے,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
658,ٹیلی وژن ریڈیو اور سینما میں نمایاں خدمات سر انجام دینے والے سینیئر اداکار آغا سجاد کشور کچھ عرصہ علیل رہنے کے بعد انتقال کر گئے,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
659,لاہورمسلم لیگ ن کی نائب صدر مریم نواز شریف نے کہا ہے یہ شخص کبھی بھی اپنے محسن کو ڈسے بغیر نہیں رہ سکتا,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
660,الیکشن کمیشن آف پاکستان ای سی پی نے پاکستان تحریک انصاف پی ٹی آئی کے منحرف اراکین پنجاب اسمبلی کی خالی کردہ جنرل نشستوں پر ضمنی انتخابات کا شیڈول جاری کردیا جس کے مطابق پولنگ جولائی کو ہوگی,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
661,تحریک انصاف کے رہنما و سنیٹر اعجاز چودھری کو گیارہ گھنٹے پولیس حراست میں رہنے کے بعد رہا کر دیا گیا ہے,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
662,وفاقی وزیر داخلہ اور پاکستان مسلم لیگ ن کے رہنما رانا ثنااللہ نے کہا ہے کہ خیبرپختونخوا کے سوا ملک کے کسی حصے میں عمران خان کی جانب سے اعلان کردہ اسلام آباد کی جانب فتنہ و فساد مارچ کی کوئی سرگرمی نہیں ہے,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
663,امیر جماعت اسلامی سراج الحق نے حریت رہنما یاسین ملک کی اہلیہ مشال ملک سے ٹیلی فونک رابطہ کیا ہے,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
664,سپریم کورٹ نے حکومت کو پاکستان تحریک انصاف پی ٹی آئی کے چیئرمین اور سابق وزیراعظم عمران خان کو گرفتار نہ کرنے اور احتجاج کے لیے اسلام آباد کے سیکٹر ایچ اور جی کے درمیان جگہ فراہم کرنےکا حکم دے دیا,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
665,اسلام آبادپاکستان تحریک انصاف اب اسلام آباد کے ایچ نائن کے مقام پراحتجاجی دھرنہ کرے گی,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
666,اٹک پل وہ مقام ہے جہاں پنجاب اور خیبر پختونخواہ کی سرحدیں ملتی ہیں,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
667,حکومت نے ملک بھر میں انٹرنیٹ بند کرنے کا فیصلہ کیا ہے,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
668,"دونوں وزرائے خارجہ نے تعلقات کی تزویراتی اہمیت کو دہرایا اورتمام شعبوں بشمول تجارت معیشت اور سرمایہ کاری میں دوطرفہ تعاون کو مزید مضبوط کرنے کا عزم کیا
پاکستان اور سعودی عرب کے درمیان گہرے اور بردرانہ تعلقات ہیں جو کہ ہر آزمائش پر پورا اترے ہیںبلاول بھٹو زرداری پاکستان کے وزیر خارجہ بلاول بھٹو زرداری کی سعودی عرب کے وزیرخارجہ فیصل بن",Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
669,عمران خان قافلے کے ہمراہ پنجاب حدود میں داخل ہو چکے ہیں,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
670,تحریک انصاف کے لانگ مارچ کے قافلے میں شامل دو کارکن کنٹینر ہٹاتے ہوئے دریاکے پل سے گر کر جاں بحق ہوگئے,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
671,پاکستان مسلم لیگ نکی نائب صدرمریم نواز نے کہا ہے کہ پنجاب میں کل ملا کرافراد بھی نہیں نکلے,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
672,وزیر اعظم شہباز شریف نے ہایڈرو پاور پلانٹ کے پاکستانی و چینی ورکرز سے خطاب کرتے ہوئے کہا ہے کہ میں اسی منصوبے کو اوپر کرنے کے لیے جب چین کے صدر آرہے تھے تو دھرنوں کی وجہ سے یہ منصوبہ رکا کیونکہ صدر شی کا دورہ موخر ہوگیا تھا,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
673,"بھارتی انٹیلی جنس کسی دہشتگرد سرگرمی میں میرا ملوث ہونا ثابت کر دے تو سیاست چھوڑ دوں گاحریت پسند کشمیری رہنما کا عدالت میں بیان
کافی عرصے سے بھارتی قید میں موجود حریت پسند کشمیری رہنما یاسین ملک کا کہنا ہے کہ بھارتی عدالت نے موت کی سزا سنائی تو قبول کروں گا زندگی کی بھیک نہیں مانگوں گا",Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
674,پاکستان تحریک انصاف پی ٹی آئی کے رہنما اور سابق وزیر خارجہ شاہ محمود قریشی نے کہا ہے کہ حکومت انتخابات کی تاریخ دے ہم بیٹھ جائیں گے,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
675,پی ٹی آئی لانگ مارچ سپریم کورٹ کاحکومت اور پی ٹی آئی کو مشاورت کا حکم,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
676,صوابیچئیر مین تحریک انصاف عمران خان نے کہا ہے یہ سب افواہیں اور غلط معلومات ہیں کہ ڈیل ہو گئی ہے,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
677,لاہورڈاکٹر یاسمین راشدعندلیب عباس کو رہا کردیا گیا ہے,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
678,لاہور میں پولیس نے گرفتار پی ٹی آئی رہنما ڈاکٹر یاسمین راشد اور عندلیب عباس کو کچھ دیر بعد ہی رہا کر دیا,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
679,صوابیچیئرمین تحریک انصاف عمران خان نے کہا ہےکہ کوئی رکاوٹ ہمیں ڈی چوک جانے سے نہیں روک سکتی,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
680,لاہور میں پولیس نے پی ٹی آئی رہنما ڈاکٹر یاسمین راشد اور عندلیب عباس کو گرفتار کر لیا,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
681,لاہورپی ٹی آئی رہنما جمشید اقبال چیمہ کو اور ان کی اہلیہ مسرت چیمہ کو پولیس نے لاہور بادامی باغ سےگرفتار کرلیا ہے,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
682,چیئرمین تحریک انصاف عمران خان نے کہا ہےکہ کوئی رکاوٹ ہمیں ڈی چوک جانے سے نہیں روک سکتی,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
683,اسلام آباد حکومت اور تحریک انصاف کے درمیان معاہدہ طے پا گیا,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
684,سپریم کورٹ نے حکومت کو پی ٹی آئی کے لانگ مارچ کیلئے مناسب جگہ فراہم کرنے کا حکم دے دیا,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
685,عوامی مسلم لیگ کے سربراہ شیخ رشید احمد نے کہا ہے کہ میں آج تین بجے لال حویلی میں لانگ مارچ کی ریلی سے خطاب کرنے جا رہا تھا کہ اور میں ساری رکاوٹیں عبور کر چکا تھا لیکن لال حویلی میں پولیس داخل ہو چکی ہے نامعلوم مقام سے جاری اپنے ویڈیو بیان میں شیخ رشید احمد نے کہا کہ ہمارے سے زیادہ لوگوں اور ورکروں کو گرفتار کر لیا ہے لیکن اس کا یہ مطلب نہیں کہ,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
686,سپریم کورٹ میں اٹارنی جنرل نے عدالت کو بتایا کہ عمران خان کی زندگی کو خطرہ ہے حساس اداروں کی رپورٹ کےمطابق خودکش حملےکا خدشہ ہے,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
687,پاک فضائیہ کا تربیتی طیارہ معمول کے ٹریننگ مشن کے دوران میانوالی کے قریب گر کر تباہ ہوگیا,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
688,حقیقی آزادی مارچ کا آغازہو گیا اور عمران خان کنٹینر میں سوار ہوگئے جہاں سے عمران خان کا قافلہ اسلام آباد کا رخ کرے گا,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
689,مریدکے میں پولیس کی جانب سے پی ٹی آئی رہنما حماد اظہر کو گرفتار کرنے کی کوشش پر کارکنوں کی شدید مزاحمت,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
690,"میری گاڑی کو روکنے کی کوشش کی گئی پولیس نے دھکے دیئے اور تلخ کلامی کی میرے ڈرائیور کو پولیس نے گرفتار کر لیا پی ٹی آئی رہنما یاسمین راشد
 پاکستان تحریک انصاف کی رہنما یاسمین راشد نے کہا ہے کہ پولیس نے میرے ساتھ بدتمیزی کی اور گاڑی کے شیشے توڑ دیئے",Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
691,اسلام آباد ہائی کورٹ نے ریمارکس دیے ہیں کہ شیخ رشید کے بیانات آ رہے ہیں کہ خونی مارچ ہوگا ان میں اشتعال انگیزی بھی ہے,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
692,"آئین میں درج احتجاج کاحقآئینی حکومت کوگرانے کیلئے استعمال نہیں ہوسکتاخرم دستگیر
 یہ حق کسی انقلاب جتھہ بندی اور شورش کے لیے بھی استعمال نہیں ہوسکتاعمرانی جتھے کے ساتھ کوئی مصالحت نہیں ہو گی
کیا یہ مناسب ہے کہ سڑک پر آئیں اور خون بہائیں احتجاج سب کا حق ہے مگر خون ریزی کا نہیںمصدق ملک کی مشترکہ پریس کانفرنس
حکومت نے پاکستان تحریک انصاف سے",Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
