,tweets,timestamp
52,"SC کیجانب سے آزادی مارچ کر راستہ دینے عمران کو گرفتار نہ کرنے پرحکومت ناراض ""PTI کے جھنڈے ٹوپیاں دیکر مسلم لیگ ن کے گلو بٹوں اور JUI کے ملا بٹوں"" نے پولیس پر حملہ کرایا مار پیٹ کر کے ثبوت کے طور پر ویڈیوز بنائی تاکہ سارا الزام سپریم کورٹ پر ڈالا جائے SC نے انکو چھوٹ دیکر غلطی کی",Wed May 25 19:27:29 +0000 2022
53,"32/54/43 01:06:30 م
 
⁩؟?⁩

⁦سےفے ⁩فؤغا⁩ فؤقا ⁦كلؤسےت⁩ ⁩",Wed May 25 19:27:29 +0000 2022
54,"یہ ویڈیو شہید فیصل عباس کے سگے بھائی عاطف عباس کی ہے۔۔ دوسرا کوئی فیک بندہ ہے

جس میں وہ اپکو پولیس گردی کے اصل حقائق بتا رہے ہیں

اس ملک میں جان و مال کی کتنا سستا ہے آج سب عیاں ہو گیا۔۔ https://t.co/IsBfFJEZcz",Wed May 25 19:27:29 +0000 2022
55,عمران خان صاحب دوبارہ اقتدار میں آ کر اگر اپ نے انہیں معاف کر دیا تو اس دن راہیں الگ ہوں گی ہم نے جنازے اٹھا لیے آج اپنوں کے۔یہ رات بھولنے والی نہی ہے نہ یہ دن۔۔,Wed May 25 19:27:29 +0000 2022
56,"اپنی نگرانی میں اپنے ملک کے بچوں کو غنڈوں سے پٹوانا ہے
مگر
ان بےغیرتوں نے دشمن کے بچوں کر پڑھانا ہے
کیونکہ
اصل میں وہ ان کے اپنے ہی ہیں۔ یہ دشمن ہیں جنہیں شعور آ گیا تو ان کی عیاشیاں خطرے میں ہیں۔ https://t.co/2Sms2kE9Gf",Wed May 25 19:27:30 +0000 2022
57,"ڈی چوک کے آخری کینٹینر کے پاس تھے. وہاں دو شیل آ کر گرے. وہ آنسو گیس کے شیل نہیں تھے یار. پانچ  سیکنڈ کے اندر اندر سب وہاں بلینک ہو گئے تھے. وی ور ٹوٹلی بلائنڈڈ. ورسٹ ایسکپیرینس ایور. بٹ الحمداللہ وی آل آر سیف
#حقیقی_آزادی_مارچ
#امپورٹڈ_حکومت_نامنظور",Wed May 25 19:27:30 +0000 2022
58,"ن لیگ حکومت کے اٹارنی جنرل اشتر اوصاف نے سپریم کورٹ سے کہا کہ پی ٹی آئی جو جگہ مانگ رہی ہے، وہاں چند ہزار لوگ آسکتے ہیں، لیکن آ تو لاکھوں لوگ رہے ہیں 😂
آپ کا منسٹر تو کہہ رہا ہے صرف ڈھائی سو لوگ آرہے ہیں، جسٹس مظاہر علی اکبر نقوی 😂😂
#SupremeCourt #حقیقی_آزادی_مارچ",Wed May 25 19:27:30 +0000 2022
59,RT @ImranARaja1: جب آئے گا بزدار ، آ گیا ۔۔ اچانک D Chowk میں نمودار ۔۔۔ یہ تو بیٹ مین پلس نکلے ۔۔,Wed May 25 19:27:30 +0000 2022
60,ڈی چوک کے اردگرد اس وقت بڑی تعداد میں عورتیں، بچے، بُوڑھے، ریٹائیرڈ فوجی افسر، مقامی یونیورسٹیوں و ہاسٹلز کے طُلباوطالبات بھی موجود ہیں۔ طاقتور حلقوں سے گذارش ہے کہ احتیاط کی جائے۔,Wed May 25 19:27:30 +0000 2022
61,"انقلاب زندہ باد!

کرپشن/قبضہ/مجرم مافیا مردہ باد۔

دنیا کی قابل و مقبول ترین شخصیت، عمران خان!

عمران خان پاکستانی قوم کا تاحیات سربراہ!

#امپورٹڈ_حکومت_نامنظور

#حقیقی_آزادی_مارچ

عمران خان زندہ باد",Wed May 25 19:27:30 +0000 2022
62,آئی جی پنجاب ریاست کے ملازم بنیں ناکہ ن لیگ کے، امپورٹڈ حکومت کے دن گنے جاچکے ہیں، بہت جلد انشاءاللہ تمام غیر قانونی کاموں کا حساب لیا جائیگا۔,Wed May 25 19:27:30 +0000 2022
63,RT @ImranARaja1: جب آئے گا بزدار ، آ گیا ۔۔ اچانک D Chowk میں نمودار ۔۔۔ یہ تو بیٹ مین پلس نکلے ۔۔,Wed May 25 19:27:30 +0000 2022
64,RT @omar_journalist: یہ بھی کسی کو نظر آ رہا یا گھاس کو لگاٸی آگ ڈھونڈ رہےہیں سب۔ https://t.co/OAFdU89Qso,Wed May 25 19:27:30 +0000 2022
65,"یہ ویڈیو شہید فیصل عباس کے سگے بھائی عاطف عباس کی ہے۔۔ دوسرا کوئی فیک بندہ ہے

جس میں وہ اپکو پولیس گردی کے اصل حقائق بتا رہے ہیں

اس ملک میں جان و مال کی کتنا سستا ہے آج سب عیاں ہو گیا۔۔ https://t.co/IsBfFJEZcz",Wed May 25 19:27:30 +0000 2022
66,جومحب وطن پاکستانی آپکی کال پر نکلے اور ظالم اپمورتیڈ حکومت نے۵  شہید اور متعدد  زخمی کئے آپ PTI قائدین انکے خاندانوںُ اور انکے پاس جائئیے ہمدردی و سپورٹ کلیئے- جو کارکن شہید ہوئے انکی فیملیز کو ہر لحاظ سے سپورٹ دیں۔  @ImranKhanPTI @FaisalJavedKhan @Hammad_Azhar @MuradSaeedPTI,Wed May 25 19:27:30 +0000 2022
67,15/01/2022 55:46:25 م    نمشے https://t.co/gxIs0KWaYO,Wed May 25 19:27:30 +0000 2022
68,RT @ImranWahid144: @UmarCheema1 سپریم کورٹ کا فیصلہ نہ آتا ، تو یقین مانیے آپ کو اسلام آباد میں بندے نظر نہ آ رہے ہوتے ! کاشف عباسی https:/…,Wed May 25 19:27:30 +0000 2022
69,@ImranKhanPTI آ جا گھڑی چور... اپنی بیوی اور بچے کیوں نہیں لایا ساتھ.... انکو حقیقی آزادی نہیں چاہے,Wed May 25 19:27:30 +0000 2022
70,"اپنی نگرانی میں اپنے ملک کے بچوں کو غنڈوں سے پٹوانا ہے
مگر
ان بےغیرتوں نے دشمن کے بچوں کر پڑھانا ہے
کیونکہ
اصل میں وہ ان کے اپنے ہی ہیں۔ یہ دشمن ہیں جنہیں شعور آ گیا تو ان کی عیاشیاں خطرے میں ہیں۔ https://t.co/2Sms2kE9Gf",Wed May 25 19:27:30 +0000 2022
